time,massFlow,test,unit
"35040,05045","0,2509845574",2019_07_01,A1
"35100,05044","0,2533346304",2019_07_01,A1
"35160,0505","0,2588282454",2019_07_01,A1
"35220,05063","0,2573025602",2019_07_01,A1
"35280,05069","0,2525326803",2019_07_01,A1
"35340,0507","0,2569719704",2019_07_01,A1
"35400,05075","0,251301107",2019_07_01,A1
"35460,05074","0,2550338242",2019_07_01,A1
"35520,05089","0,2542115066",2019_07_01,A1
"35580,05091","0,2531773322",2019_07_01,A1
"35640,05098","0,2551202364",2019_07_01,A1
"35700,051","0,254777259",2019_07_01,A1
"35760,05097","0,2519901837",2019_07_01,A1
"35820,05203","0,251128266",2019_07_01,A1
"35880,05118","0,2508157566",2019_07_01,A1
"35940,05115","0,2541163965",2019_07_01,A1
"36000,05117","0,2538237037",2019_07_01,A1
"36060,0513","0,250915608",2019_07_01,A1
"36120,05127","0,2526520312",2019_07_01,A1
"36180,05235","0,2516782586",2019_07_01,A1
"36240,05248","0,2558457077",2019_07_01,A1
"36300,05241","0,2531458793",2019_07_01,A1
"36360,0525","0,2510643251",2019_07_01,A1
"36420,05254","0,2516864557",2019_07_01,A1
"36480,05261","0,251079534",2019_07_01,A1
"36540,05259","0,2516784255",2019_07_01,A1
"36600,05266","0,2555115451",2019_07_01,A1
"36660,0527","0,2468425345",2019_07_01,A1
"36720,05447","0,2487091435",2019_07_01,A1
"36780,05479","0,2527174414",2019_07_01,A1
"36840,05485","0,2539949253",2019_07_01,A1
"36900,05699","0,2477682429",2019_07_01,A1
"36960,05797","0,2545247339",2019_07_01,A1
"37020,05905","0,2503222591",2019_07_01,A1
"37080,05911","0,2540604189",2019_07_01,A1
"37140,05915","0,2536502283",2019_07_01,A1
"37200,05914","0,2519010837",2019_07_01,A1
"37260,05918","0,247403412",2019_07_01,A1
"37320,06027","0,2477159716",2019_07_01,A1
"37380,06035","0,2510303512",2019_07_01,A1
"37440,06034","0,2538617678",2019_07_01,A1
"37500,06153","0,2461463291",2019_07_01,A1
"37560,06152","0,2506373229",2019_07_01,A1
"37620,06151","0,2520480645",2019_07_01,A1
"37680,06111","0,2518816844",2019_07_01,A1
"37740,06214","0,2498280438",2019_07_01,A1
"37800,06161","0,2545385905",2019_07_01,A1
"37860,06166","0,2586245024",2019_07_01,A1
"37920,0617","0,2518466588",2019_07_01,A1
"37980,0618","0,2518210824",2019_07_01,A1
"38040,06182","0,2463170999",2019_07_01,A1
"38100,06197","0,2510791166",2019_07_01,A1
"38160,06297","0,2517905476",2019_07_01,A1
"38220,06299","0,2496552529",2019_07_01,A1
"38280,06298","0,2536560548",2019_07_01,A1
"38340,06415","0,251751749",2019_07_01,A1
"38400,06312","0,2516394266",2019_07_01,A1
"38460,0643","0,2477565899",2019_07_01,A1
"38520,06462","0,2478776604",2019_07_01,A1
"38580,06428","0,2520761952",2019_07_01,A1
"38640,06429","0,2462903382",2019_07_01,A1
"38700,06436","0,2517112976",2019_07_01,A1
"38760,06444","0,2540726728",2019_07_01,A1
"38820,06595","0,259187183",2019_07_01,A1
"38880,06551","0,2556394939",2019_07_01,A1
"38940,06557","0,2572191699",2019_07_01,A1
"39000,06559","0,2550949605",2019_07_01,A1
"39060,06694","0,255654419",2019_07_01,A1
"39120,06671","0,2587126675",2019_07_01,A1
"39180,06676","0,2566031829",2019_07_01,A1
"39240,06678","0,2521599362",2019_07_01,A1
"39300,06689","0,2516155196",2019_07_01,A1
"39360,06686","0,2542699717",2019_07_01,A1
"39420,06697","0,2529769449",2019_07_01,A1
"39480,067","0,2519543067",2019_07_01,A1
"39540,06805","0,2593945988",2019_07_01,A1
"39600,06913","0,2545853192",2019_07_01,A1
"39660,06821","0,2572985535",2019_07_01,A1
"39720,06821","0,2569630554",2019_07_01,A1
"39780,06825","0,2560836917",2019_07_01,A1
"39840,0683","0,2492994706",2019_07_01,A1
"39900,06838","0,2546234",2019_07_01,A1
"39960,0684","0,2596777421",2019_07_01,A1
"40020,06842","0,2579075788",2019_07_01,A1
"40080,06857","0,2533891889",2019_07_01,A1
"40140,06855","0,2538402983",2019_07_01,A1
"40200,06853","0,2572133935",2019_07_01,A1
"40260,06865","0,2542084013",2019_07_01,A1
"40320,06869","0,254236532",2019_07_01,A1
"40380,06875","0,2521839599",2019_07_01,A1
"40440,06883","0,2570488665",2019_07_01,A1
"40500,06884","0,2551642271",2019_07_01,A1
"40560,06886","0,2562844129",2019_07_01,A1
"40620,06898","0,2574798254",2019_07_01,A1
"40680,069","0,2543683206",2019_07_01,A1
"40740,06908","0,255011904",2019_07_01,A1
"40800,06908","0,2540690668",2019_07_01,A1
"40860,06912","0,2594770209",2019_07_01,A1
"40920,06811","0,2544136302",2019_07_01,A1
"40980,06819","0,2549460097",2019_07_01,A1
"41040,06822","0,2542582352",2019_07_01,A1
"41100,06832","0,2584188061",2019_07_01,A1
"41160,06829","0,2525724639",2019_07_01,A1
"41220,06838","0,2501580494",2019_07_01,A1
"41280,06899","0,25360961",2019_07_01,A1
"41340,06905","0,2537357557",2019_07_01,A1
"41400,06908","0,2477571742",2019_07_01,A1
"41460,06814","0,254601246",2019_07_01,A1
"41520,0682","0,2520218203",2019_07_01,A1
"41580,06924","0,2526552533",2019_07_01,A1
"41640,06922","0,2510443748",2019_07_01,A1
"41700,06933","0,252133141",2019_07_01,A1
"41760,0694","0,2474817105",2019_07_01,A1
"41820,06941","0,2521501864",2019_07_01,A1
"41880,06944","0,2550641753",2019_07_01,A1
"41940,06947","0,2534604756",2019_07_01,A1
"42000,06955","0,2564172198",2019_07_01,A1
"42060,06961","0,2595662043",2019_07_01,A1
"42120,06958","0,2563703075",2019_07_01,A1
"42180,06963","0,2535123963",2019_07_01,A1
"42240,06971","0,250190721",2019_07_01,A1
"42300,06975","0,258842703",2019_07_01,A1
"42360,06981","0,251056946",2019_07_01,A1
"42420,06993","0,2529700166",2019_07_01,A1
"42480,07004","0,252410725",2019_07_01,A1
"42540,07197","0,2490637405",2019_07_01,A1
"42600,07301","0,2497460725",2019_07_01,A1
"42660,07404","0,2527649213",2019_07_01,A1
"42720,07312","0,2454403573",2019_07_01,A1
"42780,07312","0,2520071957",2019_07_01,A1
"42840,07316","0,2471405362",2019_07_01,A1
"42900,07323","0,2509013006",2019_07_01,A1
"42960,07328","0,2455327796",2019_07_01,A1
"43020,07333","0,2528687962",2019_07_01,A1
"43080,07346","0,2472018728",2019_07_01,A1
"43140,07342","0,2440263769",2019_07_01,A1
"43200,07352","0,2493803067",2019_07_01,A1
"43260,07358","0,2564646497",2019_07_01,A1
"43320,07357","0,2454011914",2019_07_01,A1
"43380,0737","0,2509168434",2019_07_01,A1
"43440,07334","0,2525020287",2019_07_01,A1
"43500,07341","0,2517087098",2019_07_01,A1
"43560,07346","0,2588713513",2019_07_01,A1
"43620,07347","0,253315782",2019_07_01,A1
"43680,07353","0,2460777303",2019_07_01,A1
"43740,07367","0,2498132356",2019_07_01,A1
"43800,07367","0,2537535189",2019_07_01,A1
"43860,07376","0,2529509511",2019_07_01,A1
"43920,07373","0,2496453529",2019_07_01,A1
"43980,07378","0,2543972192",2019_07_01,A1
"44040,07382","0,2528911838",2019_07_01,A1
"44100,07387","0,2533552985",2019_07_01,A1
"44160,07392","0,2535630148",2019_07_01,A1
"44220,07346","0,2502916076",2019_07_01,A1
"44280,07355","0,251300339",2019_07_01,A1
"44340,07357","0,2551954463",2019_07_01,A1
"44400,07363","0,2551720736",2019_07_01,A1
"44460,07368","0,2514978549",2019_07_01,A1
"44520,07485","0,2514536638",2019_07_01,A1
"44580,07474","0,2512947964",2019_07_01,A1
"44640,07487","0,2505110436",2019_07_01,A1
"44700,07494","0,2490155761",2019_07_01,A1
"44760,07499","0,2529431714",2019_07_01,A1
"44820,075","0,2545255686",2019_07_01,A1
"44880,07511","0,2570529734",2019_07_01,A1
"44940,07513","0,2576042014",2019_07_01,A1
"45000,07414","0,2520213028",2019_07_01,A1
"45060,07421","0,251382277",2019_07_01,A1
"45120,07425","0,2519155247",2019_07_01,A1
"45180,0743","0,2520720883",2019_07_01,A1
"45240,07432","0,2555588414",2019_07_01,A1
"45300,07439","0,2503114242",2019_07_01,A1
"45360,07446","0,2533373015",2019_07_01,A1
"45420,07451","0,2542582519",2019_07_01,A1
"45480,07451","0,2491601361",2019_07_01,A1
"45540,07457","0,2469758255",2019_07_01,A1
"45600,07462","0,2512142274",2019_07_01,A1
"45660,07465","0,2540787831",2019_07_01,A1
"45720,07468","0,2550427226",2019_07_01,A1
"45780,07471","0,2549887817",2019_07_01,A1
"45840,07485","0,2468482107",2019_07_01,A1
"45900,07486","0,2485657354",2019_07_01,A1
"45960,07487","0,2514405584",2019_07_01,A1
"46020,07491","0,2497796624",2019_07_01,A1
"46080,07503","0,2548951909",2019_07_01,A1
"46140,07513","0,2543370513",2019_07_01,A1
"46200,07604","0,2529237387",2019_07_01,A1
"46260,07515","0,251170437",2019_07_01,A1
"46320,07515","0,2539977801",2019_07_01,A1
"46380,07529","0,2527102292",2019_07_01,A1
"46440,07534","0,2527274248",2019_07_01,A1
"46500,07541","0,2510227885",2019_07_01,A1
"46560,07542","0,2552840622",2019_07_01,A1
"46620,07547","0,2501206531",2019_07_01,A1
"46680,07553","0,2582349967",2019_07_01,A1
"46740,07548","0,254363429",2019_07_01,A1
"46800,07562","0,255623133",2019_07_01,A1
"46860,07559","0,2528669097",2019_07_01,A1
"46920,07568","0,2523963675",2019_07_01,A1
"46980,07601","0,2499018514",2019_07_01,A1
"47040,07573","0,2360261922",2019_07_01,A1
"47100,07585","0,2506683084",2019_07_01,A1
"47160,0759","0,2489534548",2019_07_01,A1
"47220,07588","0,2538144047",2019_07_01,A1
"47280,07598","0,2589198496",2019_07_01,A1
"47340,07599","0,251739879",2019_07_01,A1
"47400,07606","0,2503653484",2019_07_01,A1
"47460,07607","0,2563642807",2019_07_01,A1
"47520,07512","0,254398705",2019_07_01,A1
"47580,07529","0,2558030025",2019_07_01,A1
"47640,07528","0,2536813307",2019_07_01,A1
"47700,07529","0,2500640244",2019_07_01,A1
"47760,07535","0,2510868964",2019_07_01,A1
"47820,07534","0,2472213556",2019_07_01,A1
"47880,07543","0,2521587508",2019_07_01,A1
"47940,07549","0,2555475725",2019_07_01,A1
"48000,07556","0,2467788773",2019_07_01,A1
"48060,07555","0,2502126747",2019_07_01,A1
"48120,07562","0,2503553983",2019_07_01,A1
"48180,07564","0,2507666239",2019_07_01,A1
"48240,07572","0,2502488522",2019_07_01,A1
"48300,0758","0,253425717",2019_07_01,A1
"48360,07581","0,2523065997",2019_07_01,A1
"48420,07585","0,2497701797",2019_07_01,A1
"48480,0759","0,2486616302",2019_07_01,A1
"48540,076","0,249882185",2019_07_01,A1
"48600,07745","0,2532556474",2019_07_01,A1
"48660,07705","0,2506559709",2019_07_01,A1
"48720,07613","0,2500561779",2019_07_01,A1
"48780,07613","0,2514076864",2019_07_01,A1
"48840,07624","0,2474672362",2019_07_01,A1
"48900,0762","0,2529003159",2019_07_01,A1
"48960,0766","0,2496004106",2019_07_01,A1
"49020,07635","0,2526128653",2019_07_01,A1
"49080,07643","0,2529609179",2019_07_01,A1
"49140,07654","0,2546859386",2019_07_01,A1
"49200,07749","0,2534012091",2019_07_01,A1
"49260,07754","0,2498048715",2019_07_01,A1
"49320,07833","0,2569052915",2019_07_01,A1
"49380,07835","0,2543289877",2019_07_01,A1
"49440,07853","0,2548611502",2019_07_01,A1
"49500,0785","0,2598289967",2019_07_01,A1
"49560,07857","0,2681691371",2019_07_01,A1
"49620,07866","0,2591072484",2019_07_01,A1
"49680,07868","0,2591989695",2019_07_01,A1
"49740,07866","0,2566047021",2019_07_01,A1
"49800,07873","0,2569099827",2019_07_01,A1
"49860,07826","0,2551956634",2019_07_01,A1
"49920,07835","0,2547640534",2019_07_01,A1
"49980,07841","0,2555431316",2019_07_01,A1
"50040,07842","0,251674569",2019_07_01,A1
"50100,07851","0,2516120304",2019_07_01,A1
"50160,07857","0,2528234365",2019_07_01,A1
"50220,07854","0,2564607765",2019_07_01,A1
"50280,07865","0,253439774",2019_07_01,A1
"50340,0787","0,25638368",2019_07_01,A1
"50400,07872","0,2533564338",2019_07_01,A1
"50460,07881","0,2557852559",2019_07_01,A1
"50520,07886","0,2555873227",2019_07_01,A1
"50580,07881","0,2506882419",2019_07_01,A1
"50640,07895","0,2440042396",2019_07_01,A1
"50700,08033","0,2478788958",2019_07_01,A1
"50760,07997","0,2454114419",2019_07_01,A1
"50820,08111","0,2452005035",2019_07_01,A1
"50880,08106","0,2449039042",2019_07_01,A1
"50940,08017","0,2463628269",2019_07_01,A1
"51000,08017","0,2450111013",2019_07_01,A1
"51060,08022","0,242546519",2019_07_01,A1
"51120,08022","0,2378786274",2019_07_01,A1
"51180,08039","0,2442315557",2019_07_01,A1
"51240,08035","0,2457310968",2019_07_01,A1
"51300,08047","0,2376555351",2019_07_01,A1
"51360,08045","0,2424472184",2019_07_01,A1
"51420,0805","0,2435188392",2019_07_01,A1
"51480,08053","0,2426512286",2019_07_01,A1
"51540,08061","0,2462575664",2019_07_01,A1
"51600,08034","0,241041552",2019_07_01,A1
"51660,08042","0,2401367455",2019_07_01,A1
"51720,0805","0,2445304255",2019_07_01,A1
"51780,08051","0,2437302451",2019_07_01,A1
"51840,08056","0,2486971901",2019_07_01,A1
"51900,08056","0,2476732329",2019_07_01,A1
"51960,08079","0,2498286615",2019_07_01,A1
"52020,08067","0,2462227578",2019_07_01,A1
"52080,08074","0,2446306108",2019_07_01,A1
"52140,08072","0,2447874081",2019_07_01,A1
"52200,08084","0,2456358364",2019_07_01,A1
"52260,08169","0,2474694566",2019_07_01,A1
"52320,08188","0,2431853611",2019_07_01,A1
"52380,08201","0,2443598717",2019_07_01,A1
"52440,08411","0,2474332623",2019_07_01,A1
"52500,08504","0,2436072881",2019_07_01,A1
"52560,08615","0,2426865213",2019_07_01,A1
"52620,08516","0,242821365",2019_07_01,A1
"52680,08529","0,2424100058",2019_07_01,A1
"52740,08531","0,243858344",2019_07_01,A1
"52800,08529","0,2449503157",2019_07_01,A1
"52860,08531","0,2418749551",2019_07_01,A1
"52920,08535","0,2436499265",2019_07_01,A1
"52980,08577","0,2403507725",2019_07_01,A1
"53040,08548","0,2432929088",2019_07_01,A1
"53100,08555","0,2434967687",2019_07_01,A1
"53160,08556","0,2375282709",2019_07_01,A1
"53220,08563","0,2384218252",2019_07_01,A1
"53280,08575","0,2423278842",2019_07_01,A1
"53340,08581","0,2402834425",2019_07_01,A1
"53400,08576","0,2435517278",2019_07_01,A1
"53460,08584","0,2440752926",2019_07_01,A1
"53520,086","0,2444392386",2019_07_01,A1
"53580,08594","0,2464086207",2019_07_01,A1
"53640,08598","0,2438514491",2019_07_01,A1
"53700,08599","0,244486969",2019_07_01,A1
"53760,08606","0,2485130634",2019_07_01,A1
"53820,08526","0,2454940477",2019_07_01,A1
"53880,08514","0,2477272906",2019_07_01,A1
"53940,08544","0,2415563354",2019_07_01,A1
"54000,08524","0,2498265413",2019_07_01,A1
"54060,08532","0,2461114204",2019_07_01,A1
"54120,08541","0,2426782741",2019_07_01,A1
"54180,0854","0,2484926958",2019_07_01,A1
"54240,08544","0,2481068462",2019_07_01,A1
"54300,0855","0,2510277134",2019_07_01,A1
"54360,08557","0,2454287711",2019_07_01,A1
"54420,08564","0,2487214142",2019_07_01,A1
"54480,08567","0,2445328963",2019_07_01,A1
"54540,08577","0,2452804548",2019_07_01,A1
"54600,08675","0,2499743735",2019_07_01,A1
"54660,08679","0,2416016617",2019_07_01,A1
"54720,08691","0,2428166904",2019_07_01,A1
"54780,08689","0,2450796167",2019_07_01,A1
"54840,08699","0,2436058356",2019_07_01,A1
"54900,08698","0,2462878507",2019_07_01,A1
"54960,0871","0,2455280049",2019_07_01,A1
"55020,08711","0,2498630527",2019_07_01,A1
"55080,08615","0,2479101151",2019_07_01,A1
"55140,08617","0,245377201",2019_07_01,A1
"55200,08627","0,244383044",2019_07_01,A1
"55260,0863","0,246085293",2019_07_01,A1
"55320,08639","0,247407352",2019_07_01,A1
"55380,08749","0,2453876853",2019_07_01,A1
"55440,08746","0,2452233086",2019_07_01,A1
"55500,08755","0,2447676915",2019_07_01,A1
"55560,08757","0,2467013134",2019_07_01,A1
"55620,0875","0,242917193",2019_07_01,A1
"55680,08756","0,2440830223",2019_07_01,A1
"55740,08772","0,2438083432",2019_07_01,A1
"55800,08768","0,244489757",2019_07_01,A1
"55860,08779","0,2456279732",2019_07_01,A1
"55920,08785","0,247101053",2019_07_01,A1
"55980,08787","0,2438999641",2019_07_01,A1
"56040,08793","0,2430312016",2019_07_01,A1
"56100,08801","0,2430648082",2019_07_01,A1
"56160,08793","0,2463868173",2019_07_01,A1
"56220,08806","0,2424056318",2019_07_01,A1
"56280,08912","0,2445229963",2019_07_01,A1
"56340,08816","0,2454408248",2019_07_01,A1
"56400,08815","0,2432140928",2019_07_01,A1
"56460,08824","0,2479185793",2019_07_01,A1
"56520,08827","0,2456153352",2019_07_01,A1
"56580,0883","0,2465778556",2019_07_01,A1
"56640,08844","0,2458403306",2019_07_01,A1
"56700,08843","0,2431107188",2019_07_01,A1
"56760,08842","0,2456848689",2019_07_01,A1
"56820,08848","0,2428293785",2019_07_01,A1
"56880,08862","0,2408792121",2019_07_01,A1
"56940,08898","0,2427870405",2019_07_01,A1
"57000,08864","0,243747641",2019_07_01,A1
"57060,08871","0,2438575928",2019_07_01,A1
"57120,08871","0,2422367809",2019_07_01,A1
"57180,0888","0,2463929777",2019_07_01,A1
"57240,09002","0,2457349365",2019_07_01,A1
"57300,08992","0,2422302866",2019_07_01,A1
"57360,08993","0,2424428945",2019_07_01,A1
"57420,08999","0,2444735464",2019_07_01,A1
"57480,09002","0,246126262",2019_07_01,A1
"57540,09112","0,2409912507",2019_07_01,A1
"57600,09012","0,2456810625",2019_07_01,A1
"57660,09037","0,2441385992",2019_07_01,A1
"57720,09022","0,2457213804",2019_07_01,A1
"57780,09027","0,2456338831",2019_07_01,A1
"57840,09089","0,2431244085",2019_07_01,A1
"57900,09039","0,2377728493",2019_07_01,A1
"57960,09051","0,240659175",2019_07_01,A1
"58020,09045","0,2398387271",2019_07_01,A1
"58080,09061","0,2405723622",2019_07_01,A1
"58140,09055","0,2375676205",2019_07_01,A1
"58200,09062","0,2411266286",2019_07_01,A1
"58260,09071","0,2512307386",2019_07_01,A1
"58320,09072","0,2425112262",2019_07_01,A1
"58380,09074","0,2452324573",2019_07_01,A1
"58440,09088","0,2446796934",2019_07_01,A1
"58500,09105","0,2375028281",2019_07_01,A1
"58560,09109","0,2495262357",2019_07_01,A1
"58620,0913","0,2407722654",2019_07_01,A1
"58680,09022","0,2389830867",2019_07_01,A1
"58740,09018","0,2448679437",2019_07_01,A1
"58800,09021","0,2435466359",2019_07_01,A1
"58860,0903","0,2453786534",2019_07_01,A1
"58920,09036","0,2443881359",2019_07_01,A1
"58980,09041","0,2475772046",2019_07_01,A1
"59040,09044","0,2462286677",2019_07_01,A1
"59100,09149","0,241808009",2019_07_01,A1
"59160,09173","0,2492163307",2019_07_01,A1
"59220,09188","0,250297601",2019_07_01,A1
"59280,09198","0,2471492508",2019_07_01,A1
"59340,09191","0,2522582183",2019_07_01,A1
"59400,09201","0,2419039038",2019_07_01,A1
"59460,092","0,242606737",2019_07_01,A1
"59520,09202","0,2449050227",2019_07_01,A1
"59580,09216","0,2392184663",2019_07_01,A1
"59640,09111","0,2455157008",2019_07_01,A1
"59700,09122","0,2461477148",2019_07_01,A1
"59760,09134","0,2448244037",2019_07_01,A1
"59820,09231","0,2477837189",2019_07_01,A1
"59880,09327","0,2426212782",2019_07_01,A1
"59940,09339","0,23892958",2019_07_01,A1
"60000,09349","0,2454424942",2019_07_01,A1
"60060,09352","0,2479689474",2019_07_01,A1
"60120,09348","0,246628975",2019_07_01,A1
"60180,0936","0,2477023319",2019_07_01,A1
"60240,09356","0,2433304887",2019_07_01,A1
"60300,09365","0,2467346529",2019_07_01,A1
"60360,09374","0,2462367313",2019_07_01,A1
"60420,09382","0,2451302352",2019_07_01,A1
"60480,09382","0,2440047071",2019_07_01,A1
"60540,09384","0,2428180928",2019_07_01,A1
"60600,09395","0,2472177662",2019_07_01,A1
"60660,0939","0,2489014005",2019_07_01,A1
"60720,09403","0,2443269162",2019_07_01,A1
"60780,09408","0,2427933011",2019_07_01,A1
"60840,0941","0,2464005905",2019_07_01,A1
"60900,09308","0,2432374154",2019_07_01,A1
"60960,09319","0,2471167127",2019_07_01,A1
"61020,09326","0,2455422956",2019_07_01,A1
"61080,09332","0,2479474613",2019_07_01,A1
"61140,09333","0,250410658",2019_07_01,A1
"61200,09358","0,2545296088",2019_07_01,A1
"61260,09351","0,2530523886",2019_07_01,A1
"61320,09389","0,2518071756",2019_07_01,A1
"61380,09462","0,2542665993",2019_07_01,A1
"61440,09536","0,2523525938",2019_07_01,A1
"61500,09546","0,2546492268",2019_07_01,A1
"61560,09564","0,2552964831",2019_07_01,A1
"61620,09543","0,2551479831",2019_07_01,A1
"61680,09587","0,2539855428",2019_07_01,A1
"61740,09705","0,2519823539",2019_07_01,A1
"61800,09673","0,2538915846",2019_07_01,A1
"61860,09661","0,2513433281",2019_07_01,A1
"61920,09681","0,2604634148",2019_07_01,A1
"61980,09684","0,261739897",2019_07_01,A1
"62040,09628","0,3036064111",2019_07_01,A1
"62100,09641","0,2558894981",2019_07_01,A1
"62160,09647","0,2995405998",2019_07_01,A1
"62220,09677","0,2377314129",2019_07_01,A1
"62280,09616","0,2408765576",2019_07_01,A1
"62340,09646","0,2422360797",2019_07_01,A1
"62400,09607","0,2457947873",2019_07_01,A1
"62460,09682","0,2376815289",2019_07_01,A1
"62520,0967","0,2487978595",2019_07_01,A1
"62580,09627","0,2487285095",2019_07_01,A1
"62640,09634","0,2413469662",2019_07_01,A1
"62700,09608","0,2407903792",2019_07_01,A1
"62760,09649","0,2492610226",2019_07_01,A1
"62820,09632","0,2426686913",2019_07_01,A1
"62880,09683","0,2424498061",2019_07_01,A1
"62940,09634","0,2480128213",2019_07_01,A1
"63000,09684","0,2418543036",2019_07_01,A1
"63060,09661","0,2443577681",2019_07_01,A1
"63120,09627","0,2410112177",2019_07_01,A1
